,start,end,text
1518,6045.2,6047.4,"[u's', u'forrest', u'laeuft', u'mit', u'seinen', u'anhaengern', u'durch', u'eine', u'steppe']"
1519,6052.4,6053.7,"[u'ss', u'im', u'hintergrund', u'tafelberge']"
1520,6054.08,6057.038,"['jenny', 'kam', 'zur\xfcck', 'und', 'blieb', 'bei', 'mir']"
1521,6057.12,6061.75,"['vielleicht', 'weil', 'sie', 'sonst', 'keinen', 'anderen', 'platz', 'hatte']"
1522,6061.84,6065.628,"['oder', 'vielleicht', 'weil', 'sie', 'so', 'm\xfcde', 'war', 'denn', 'sie', 'ging', 'ins', 'bett']"
1523,6065.72,6070.157,"['und', 'schlief', 'und', 'schlief', 'als', 'h\xe4tte', 'sie', 'jahre', 'nicht', 'geschlafen']"
1524,6070.84,6072.956,"['es', 'war', 'wunderbar', 'sie', 'zu', 'hause', 'zu', 'haben']"
1525,6072.2,6084.7,"[u'er', u'bleibt', u'stehen', u'ein', u'gutes', u'stueck', u'hinter', u'ihm', u'stoppt', u'auch', u'die', u'gruppe', u'der', u'rund', u'fuenfzig', u'maenner', u'und', u'frauen', u'die', u'ihm', u'gefolgt', u'sind', u'sein', u'welliges', u'haar', u'unter', u'dem', u'kaeppi', u'reicht', u'bis', u'zu', u'den', u'schulterblaettern', u'sein', u'zotteliger', u'bart', u'bis', u'auf', u'die', u'brust', u'er', u'dreht', u'sich', u'um']"
1526,6073.04,6079.309,"['jeden', 'tag', 'gingen', 'wir', 'spazieren', 'und', 'ich', 'plapperte', 'wie', 'ein', 'affe']"
1527,6079.4,6082.153,"['und', 'sie', 'h\xf6rte', 'sich', 'alles', '\xfcber', 'pingpong', 'und', 'shrimps']"
1528,6082.24,6086.028,"['und', 'mamas', 'reise', 'in', 'den', 'himmel', 'an', 'ich', 'redete', 'als', 'einziger']"
1529,6086.12,6089.396,"['jenny', 'war', 'die', 'meiste', 'zeit', 'ganz', 'still']"
1539,6170.16,6175.792,"['ich', 'wusste', 'nie', 'warum', 'sie', 'zur\xfcckkam', 'aber', 'es', 'war', 'mir', 'egal']"
1540,6175.88,6180.431,"['es', 'war', 'wie', 'damals', 'wir', 'waren', 'wieder', 'wie', 'pech', 'und', 'schwefel']"
1541,6181.8,6185.759,"['jeden', 'tag', 'pfl\xfcckte', 'ich', 'blumen', 'und', 'stellte', 'sie', 'ihr', 'ins', 'zimmer']"
1542,6182.4,6183.6,"[u's', u'sie', u'zeigt', u'ueber', u'die', u'strasse']"
1543,6185.5,6188.2,"[u's', u'er', u'nimmt', u'ihr', u'den', u'brief', u'ab', u'und', u'rennt', u'mit', u'pralinenschachtel', u'und', u'koffer\u2026']"
1544,6187.92,6192.277,"['und', 'sie', 'machte', 'mir', 'das', 'beste', 'geschenk', 'das', 'man', 'haben', 'kann']"
1545,6190.0,6190.7,"[u's', u'\u2026', u'auf', u'die', u'strasse']"
1546,6192.36,6194.316,"['die', 'sind', 'nur', 'zum', 'laufen']"
1547,6194.2,6195.3,"[u'forrest', u'hetzt', u'weiter']"
1548,6197.88,6200.917,"['und', 'sie', 'zeigte', 'mir', 'sogar', 'wie', 'man', 'tanzt']"
1549,6198.4,6199.9,"[u'jenny', u'oeffnet', u'ihre', u'wohnungstuer']"
1550,6204.4,6205.2,"[u's', u'sie', u'umarmt', u'ihn']"
1551,6210.4,6214.313,"['also', 'wir', 'waren', 'wie', 'eine', 'familie', 'jenny', 'und', 'ich']"
1552,6211.9,6213.7,"[u'jenny', u'hat', u'eine', u'nackenlange', u'foehnfrisur']"
1553,6217.08,6220.277,"['und', 'das', 'war', 'die', 'gl\xfccklichste', 'zeit', 'meines', 'lebens']"
1554,6222.8,6225.2,"[u'sie', u'traegt', u'noch', u'ihr', u'tuerkisfarbenes', u'kellnerinnenkleid']"
1555,6226.8,6227.9,"[u'forrest', u'gibt', u'ihr', u'die', u'schachtel']"
1556,6241.5,6245.4,"[u'ss', u'auf', u'den', u'covern', u'\u2026', u'wie', u'du', u'lAeufst', u'\u2026', u'von', u'runners', u'world', u'und', u'vom', u'national', u'enquirer']"
1557,6243.56,6247.439,"['bist', 'du', 'fertig', 'mit', 'fernsehen', 'ich', 'gehe', 'ins', 'bett']"
1558,6250.0,6252.3,"[u's', u'jenny', u'schaut', u'ins', u'album', u'forrest', u'betrachtet', u'sie']"
1559,6255.2,6256.3,"[u'sie', u'klappt', u'das', u'album', u'zu']"
1560,6257.88,6260.11,"['willst', 'du', 'mich', 'heiraten']"
1561,6264.12,6267.396,"['ich', 'w\xe4re', 'ein', 'guter', 'ehemann', 'jenny']"
1562,6269.88,6271.757,"['das', 'w\xe4rst', 'du', 'forrest']"
1563,6273.64,6275.79,"['aber', 'du', 'heiratest', 'mich', 'nicht']"
1564,6276.4,6277.6,"[u's', u'eine', u'frau', u'bringt', u'einen', u'jungen']"
1565,6277.64,6280.359,"['du', 'willst', 'mich', 'nicht', 'heiraten']"
1566,6280.8,6281.6,"[u'ss', u'sie', u'hebt', u'ihn', u'hoch']"
1567,6283.32,6285.629,"['warum', 'liebst', 'du', 'mich', 'nicht', 'jenny']"
1568,6290.64,6296.317,"['ich', 'bin', 'kein', 'kluger', 'mann', 'aber', 'ich', 'wei\xdf', 'was', 'liebe', 'ist']"
1569,6291.8,6294.3,"[u'sie', u'geht', u'mit', u'dem', u'blonden', u'jungen', u'auf', u'dem', u'arm', u'zu', u'forrest']"
1570,6303.8,6305.0,"[u'er', u'laeuft', u'ins', u'kinderzimmer']"
1571,6326.4,6328.0,"[u'er', u'starrt', u'weiter', u'zu', u'dem', u'jungen']"
1572,6333.4,6337.2,"[u'verstoert', u'weicht', u'er', u'zurueck\u2026', u'und', u'senkt', u'verschaemt', u'den', u'blick']"
1573,6335.4,6338.233,"['forrest', 'ich', 'liebe', 'dich', 'doch']"
1574,6340.9,6342.1,"[u's', u'er', u'steht', u'unruhig', u'auf', u'der', u'stelle']"
1575,6346.2,6347.1,"[u'sie', u'nimmt', u'seine', u'hand']"
1576,6353.0,6355.5,"[u'er', u'beobachtet', u'seinen', u'sohn', u'der', u'sesamstrasse', u'kuckt']"
1577,6379.0,6381.7,"[u'sein', u'blick', u'geht', u'zwischen', u'ihr', u'und', u'forrest', u'junior', u'hin', u'und', u'her']"
1578,6388.2,6393.433,"['wohin', 'laufen', 'sie', 'denn', 'ich', 'laufe', 'nicht']"
1579,6390.8,6394.3,"[u'unsicher', u'geht', u'forrest', u'zu', u'seinem', u'sohn', u'der', u'auf', u'dem', u'boden', u'auf', u'einem', u'kissen', u'sitzt']"
1580,6401.2,6402.6,"[u'forrest', u'setzt', u'sich', u'neben', u'ihn']"
1581,6409.0,6410.8,"[u'jenny', u'beobachtet', u'die', u'beiden', u'geruehrt']"
1582,6417.6,6421.9,"[u'auf', u'einem', u'spielplatz', u'in', u'einem', u'park', u'schaukelt', u'forrest', u'junior', u'seine', u'eltern', u'sitzen', u'auf', u'einer', u'bank']"
1583,6473.1,6479.5,"[u'vor', u'forrests', u'haus', u'elegant', u'gekleidete', u'leute', u'louise', u'in', u'gelbem', u'kleid', u'geht', u'zu', u'forrest', u'der', u'nachdenklich', u'etwas', u'abseits', u'steht']"
1584,6480.32,6485.678,"['an', 'dem', 'tag', 'beschloss', 'ich', 'einfach', 'so', 'laufen', 'zu', 'gehen']"
1585,6482.6,6499.8,"[u'jenny', u'kommt', u'aus', u'dem', u'haus', u'auf', u'die', u'blumengeschmueckte', u'veranda', u'forrest', u'geht', u'ihr', u'entgegen', u'er', u'traegt', u'einen', u'hellgrauen', u'anzug', u'mit', u'einem', u'straeusschen', u'im', u'knopfloch', u'und', u'eine', u'dunkle', u'gebluemte', u'krawatte', u'jenny', u'steigt', u'barfuss', u'die', u'stufen', u'zu', u'ihm', u'herunter', u'sie', u'traegt', u'ein', u'cremefarbenes', u'schlichtes', u'brautkleid', u'mit', u'puffaermeln', u'und', u'einen', u'blumenkranz', u'im', u'haar']"
1586,6486.08,6489.709,"['also', 'rannte', 'ich', 'zum', 'ende', 'der', 'stra\xdfe', 'und', 'als', 'ich', 'dort', 'ankam']"
1587,6489.8,6492.36,"['dachte', 'ich', 'vielleicht', 'laufe', 'ich', 'zum', 'ende', 'der', 'stadt']"
1588,6492.44,6495.159,"['pr\xe4sident', 'carter', 'der', 'einen', 'hitzschlag', 'erlitt']"
1589,6495.24,6496.958,"['und', 'als', 'ich', 'dort', 'ankam']"
1590,6497.04,6501.033,"['dachte', 'ich', 'vielleicht', 'laufe', 'ich', 'durch', 'greenbow', 'county']"
1591,6501.12,6503.509,"['dann', 'dachte', 'ich', 'da', 'ich', 'so', 'weit', 'gelaufen', 'war']"
1592,6503.6,6507.275,"['k\xf6nnte', 'ich', 'ja', 'auch', 'durch', 'den', 'gro\xdfen', 'staat', 'alabama', 'laufen']"
1593,6503.6,6504.5,"[u'jenny', u'richtet', u'sie']"
1594,6507.36,6510.875,"['und', 'das', 'tat', 'ich', 'dann', 'ich', 'lief', 'durch', 'alabama']"
1595,6508.5,6515.9,"[u'die', u'beiden', u'blicken', u'zur', u'zufahrt', u'aufrecht', u'gehend', u'auf', u'einen', u'stock', u'gestuetzt', u'kommt\u2026', u'dan', u'ueber', u'den', u'rasen', u'eine', u'asiatin', u'begleitet', u'ihn']"
1596,6510.96,6514.475,"['ohne', 'besonderen', 'grund', 'ich', 'lief', 'einfach', 'weiter']"
1597,6515.2,6517.191,"['ich', 'lief', 'bis', 'ans', 'meer']"
1598,6518.2,6532.1,"[u'zoegernd', u'geht', u'er', u'auf', u'das', u'paar', u'zu', u'dan', u'naehert', u'sich', u'langsam', u'mit', u'steifen', u'schritten', u'er', u'hat', u'kurzgeschnittenes', u'haar', u'ist', u'glatt', u'rasiert', u'und', u'traegt', u'einen', u'hellen', u'anzug', u'seine', u'begleiterin', u'ist', u'fast', u'einen', u'kopf', u'kleiner', u'als', u'er', u'sie', u'traegt', u'ein', u'lilafarbenes', u'gebluemtes', u'kleid']"
1599,6522.52,6526.479,"['und', 'als', 'ich', 'dort', 'ankam', 'dachte', 'ich', 'da', 'ich', 'so', 'weit', 'gelaufen', 'bin']"
1600,6526.56,6529.632,"['kann', 'ich', 'ja', 'auch', 'umdrehen', 'und', 'weiterlaufen']"
1601,6533.0,6537.232,"['und', 'als', 'ich', 'an', 'ein', 'anderes', 'meer', 'kam', 'dachte', 'ich', 'jetzt', 'bin', 'ich', 'so', 'weit']"
1602,6539.24,6542.676,"['da', 'kann', 'ich', 'ja', 'auch', 'umdrehen', 'und', 'einfach', 'weiterlaufen']"
1603,6542.76,6548.039,"['wenn', 'ich', 'm\xfcde', 'wurde', 'schlief', 'ich', 'wenn', 'ich', 'hungrig', 'wurde', 'a\xdf', 'ich']"
1604,6542.8,6544.1,"[u'er', u'zeigt', u'seine', u'prothese']"
1605,6546.0,6547.3,"[u's', u'sie', u'steckt', u'in', u'schuh', u'und', u'socke']"
1606,6548.12,6553.513,"['wenn', 'ich', 'musste', 'wissen', 'sie', 'ging', 'ich']"
1607,6554.04,6559.273,"['und', 'so', 'rannten', 'sie', 'einfach', 'ja']"
1608,6566.6,6567.7,"[u'sie', u'gibt', u'ihm', u'die', u'hand']"
1609,6575.6,6580.5,"[u'sie', u'reicht', u'dan', u'die', u'hand', u'und', u'kuesst', u'ihn', u'auf', u'die', u'wange', u'dan', u'sieht', u'forrest', u'an', u'der', u'schmunzelt', u'stolz']"
1610,6583.4,6584.0,"[u'im', u'garten']"
1611,6593.6,6599.232,"['ich', 'dachte', 'viel', 'an', 'mama', 'und', 'bubba', 'und', 'lieutenant', 'dan']"
1612,6599.32,6605.27,"['aber', 'am', 'meisten', 'dachte', 'ich', 'an', 'jenny', 'ich', 'dachte', 'sehr', 'viel', 'an', 'sie']"
1613,6600.2,6603.4,"[u'trockenes', u'laub', u'weht', u'ueber', u'die', u'von', u'maechtigen', u'baeumen', u'gesaeumte', u'zufahrt']"
1614,6604.9,6612.9,"[u'zwischen', u'den', u'baeumen', u'spazieren', u'jenny', u'und', u'forrest', u'haendchen', u'haltend', u'auf', u'das', u'haus', u'zu', u'ihr', u'sohn', u'hebt', u'etwas', u'auf', u'und', u'gibt', u'es', u'seinem', u'vater', u'der', u'nimmt', u'ihn', u'an', u'die', u'hand']"
1615,6606.88,6610.429,"['seit', 'mehr', 'als', 'zwei', 'jahren', 'l\xe4uft', 'ein', 'mann', 'namens', 'forrest', 'gump']"
1616,6610.52,6613.08,"['ein', 'g\xe4rtner', 'aus', 'greenbow', 'alabama', 'durch', 'amerika']"
1617,6613.16,6617.392,"['und', 'h\xe4lt', 'nur', 'zum', 'schlafen', 'an', 'charles', 'cooper', 'berichtet']"
1618,6614.5,6625.0,"[u'im', u'haus', u'kommt', u'forrest', u'mit', u'einem', u'fruehstueckstablett', u'ins', u'ehemalige', u'schlafzimmer', u'seiner', u'mutter', u'abrupt', u'bleibt', u'er', u'stehen', u'und', u'starrt', u'auf', u'jenny', u'die', u'reglos', u'im', u'bett', u'liegt', u'ihr', u'kopf', u'ruht', u'auf', u'mehreren', u'kissen']"
1619,6617.48,6620.597,"['zum', 'vierten', 'mal', 'auf', 'seinem', 'weg', 'durch', 'amerika']"
1620,6620.68,6625.276,"['\xfcberquert', 'der', 'g\xe4rtner', 'forrest', 'gump', 'heute', 'den', 'fluss', 'mississippi']"
1621,6626.3,6627.3,"[u'sie', u'oeffnet', u'die', u'augen']"
1622,6626.64,6630.03,"['ich', 'werd', 'nicht', 'mehr', 'forrest', 'warum', 'laufen', 'sie']"
1623,6630.12,6633.51,"['tun', 'sie', 'das', 'f\xfcr', 'den', 'weltfrieden', 'f\xfcr', 'die', 'obdachlosen']"
1624,6633.6,6636.398,"['laufen', 'sie', 'f\xfcr', 'die', 'frauen', 'die', 'umwelt']"
1625,6635.6,6640.7,"[u'er', u'stellt', u'das', u'tablett', u'auf', u'ein', u'tischchen', u'neben', u'dem', u'bett\u2026', u'abstellen', u'\u2026', u'und', u'schiebt', u'ein', u'fenster', u'hoch']"
1626,6636.48,6641.19,"['man', 'konnte', 'nicht', 'glauben', 'dass', 'einer', 'ohne', 'grund', 'so', 'viel', 'lief']"
1627,6641.28,6645.398,"['warum', 'tun', 'sie', 'das', 'mir', 'war', 'einfach', 'danach']"
1628,6644.6,6648.6,"[u'er', u'setzt', u'sich', u'auf', u'einen', u'stuhl', u'jenny', u'dreht', u'sich', u'zu', u'ihm', u'und', u'stuetzt', u'den', u'kopf', u'in', u'die', u'hand']"
1629,6645.48,6646.993,"['mir', 'war', 'einfach', 'nach', 'laufen']"
1630,6648.2,6651.51,"['sie', 'sinds', 'ich', 'kann', 'nicht', 'glauben', 'dass', 'sie', 'das', 'sind']"
1631,6651.6,6656.879,"['irgendwie', 'schien', 'das', 'was', 'ich', 'tat', 'f\xfcr', 'die', 'leute', 'sinn', 'zu', 'machen']"
1632,6656.96,6659.269,"['es', 'war', 'als', 'schrillte', 'in', 'meinem', 'kopf', 'ein', 'wecker']"
1633,6657.8,6659.1,"[u'ss', u'forrest', u'nachts', u'in', u'vietnam']"
1634,6659.36,6662.83,"['ich', 'sagte', 'hier', 'ist', 'einer', 'der', 'wei\xdf', 'was', 'er', 'will']"
1635,6662.92,6666.674,"['er', 'ist', 'einer', 'der', 'die', 'antwort', 'wei\xdf', 'ich', 'folge', 'ihnen', '\xfcberallhin', 'mr', 'gump']"
1636,6664.5,6667.2,"[u's', u'er', u'nimmt', u'den', u'stahlhelm', u'ab', u'und', u'sieht', u'zu', u'einem', u'wolkenloch', u'am', u'himmel']"
1637,6666.76,6668.955,"['also', 'hatte', 'ich', 'gesellschaft']"
1638,6669.0,6669.8,"[u'jenny', u'laechelt']"
1639,6670.44,6676.231,"['und', 'dann', 'bekam', 'ich', 'mehr', 'gesellschaft', 'und', 'dann', 'liefen', 'noch', 'mehr', 'leute', 'mit']"
1640,6676.1,6677.1,"[u's', u'er', u'steht', u'auf', u'dem', u'kutter']"
1641,6678.32,6681.312,"['sp\xe4ter', 'sagte', 'jemand', 'zu', 'mir', 'das', 'g\xe4be', 'den', 'leuten', 'hoffnung']"
1642,6681.0,6682.5,"[u'ss', u'in', u'einem', u'see', u'spiegeln', u'sich', u'gipfel']"
1643,6683.8,6684.7,"[u'ss', u'er', u'laeuft', u'daran', u'entlang']"
1644,6684.64,6686.596,"['davon', 'wei\xdf', 'ich', 'gar', 'nichts']"
1645,6686.68,6691.037,"['aber', 'manche', 'leute', 'fragten', 'mich', 'ob', 'ich', 'ihnen', 'helfen', 'k\xf6nnte']"
1646,6691.12,6695.432,"['ich', 'fragte', 'mich', 'ob', 'sie', 'mir', 'helfen', 'ich', 'mache', 'autoaufkleber']"
1647,6695.52,6698.876,"['ich', 'brauche', 'einen', 'guten', 'slogan', 'und', 'weil', 'sie', 'so', 'inspirierend', 'sind']"
1648,6696.2,6698.1,"[u'forrest', u'mit', u'zotteligem', u'haar', u'und', u'bart']"
1649,6698.96,6701.394,"['dachte', 'ich', 'sie', 'k\xf6nnen', 'mir', 'wohl', 'helfen']"
1650,6701.48,6705.473,"['hey', 'mann', 'sie', 'rannten', 'eben', 'durch', 'einen', 'haufen', 'hundeschei\xdfe']"
1651,6706.68,6710.559,"['das', 'kommt', 'vor', 'was', 'schei\xdfe']"
1652,6708.2,6712.0,"[u'am', u'bett', u'sieht', u'forrest', u'abwesend', u'vor', u'sich', u'hin', u'jenny', u'blickt', u'versonnen', u'zum', u'fenster']"
1653,6710.64,6712.392,['manchmal']
1654,6714.16,6717.516,"['ein', 'paar', 'jahre', 'sp\xe4ter', 'h\xf6rte', 'ich', 'dass', 'dem', 'mann', 'schlie\xdflich']"
1655,6716.8,6717.7,"[u'er', u'schaut', u'sie', u'an']"
1656,6717.6,6721.832,"['ein', 'autoaufkleberspruch', 'einfiel', 'und', 'er', 'damit', 'viel', 'geld', 'verdiente']"
1657,6721.6,6726.9,"[u'jenny', u'sieht', u'ihm', u'in', u'die', u'augen', u'laechelt', u'traurig', u'und', u'nimmt', u'seine', u'hand']"
1658,6721.92,6724.115,"['ein', 'anderes', 'mal', 'als', 'ich', 'so', 'lief']"
1659,6724.2,6726.839,"['kam', 'einer', 'der', 'sein', 'ganzes', 'geld', 'mit', 'tshirts', 'verlor']"
1660,6726.92,6730.117,"['der', 'wollte', 'mein', 'gesicht', 'auf', 'ein', 'tshirt', 'machen']"
1661,6730.2,6733.954,"['aber', 'er', 'konnte', 'nicht', 'zeichnen', 'und', 'hatte', 'keinen', 'fotoapparat']"
1662,6732.8,6734.5,"[u'forrest', u'blickt', u'sie', u'zaertlich', u'an']"
1663,6734.04,6737.43,"['hier', 'nehmen', 'sie', 'die', 'die', 'farbe', 'gef\xe4llt', 'sowieso', 'keinem']"
1664,6738.5,6741.0,"[u's', u'er', u'steht', u'am', u'grabstein', u'um', u'den', u'ein', u'kranz', u'aus', u'steinen', u'liegt']"
1665,6741.4,6743.152,"['sch\xf6nen', 'tag', 'noch']"
1666,6744.88,6748.156,"['jahre', 'sp\xe4ter', 'fand', 'ich', 'heraus', 'dass', 'dem', 'mann', 'eine', 'idee']"
1667,6748.24,6752.028,"['f\xfcr', 'ein', 'tshirt', 'eingefallen', 'war', 'er', 'verdiente', 'sehr', 'viel', 'geld']"
1668,6754.44,6759.15,"['jedenfalls', 'wie', 'ich', 'schon', 'sagte', 'hatte', 'ich', 'viel', 'gesellschaft']"
1669,6754.7,6755.8,"[u'er', u'schaut', u'dabei', u'zu']"
1670,6759.24,6765.509,"['mama', 'sagte', 'immer', 'lass', 'vergangenes', 'hinter', 'dir', 'bevor', 'du', 'weitergehst']"
1671,6765.96,6769.714,"['und', 'ich', 'denke', 'darum', 'ging', 'es', 'bei', 'meiner', 'lauferei']"
1672,6771.12,6777.15,"['ich', 'war', 'drei', 'jahre', 'zwei', 'monate', 'tage', 'und', 'stunden', 'gelaufen']"
1673,6777.6,6779.8,"[u's', u'abends', u'er', u'sitzt', u'bei', u'seinem', u'sohn', u'der', u'liest']"
1674,6792.24,6794.39,"['ruhe', 'ruhe', 'er', 'wird', 'etwas', 'sagen']"
1675,6800.7,6802.2,"[u'auf', u'der', u'veranda', u'steht', u'eine', u'platte']"
1676,6805.64,6807.915,"['ich', 'bin', 'ziemlich', 'm\xfcde']"
1677,6807.4,6810.1,"[u'die', u'zwei', u'sitzen', u'mit', u'angelrouten', u'auf', u'dem', u'baumstumpf', u'am', u'fluss']"
1678,6810.16,6812.469,"['ich', 'glaube', 'ich', 'gehe', 'jetzt', 'heim']"
1679,6829.24,6831.674,"['was', 'sollen', 'wir', 'jetzt', 'tun']"
1680,6832.88,6837.635,"['und', 'einfach', 'so', 'waren', 'die', 'tage', 'meines', 'laufens', 'vorbei']"
1681,6837.72,6839.87,"['ich', 'ging', 'nach', 'hause', 'nach', 'alabama']"
1682,6839.4,6848.2,"[u'neben', u'einem', u'blumenstrauss', u'lehnt', u'er', u'den', u'brief', u'an', u'den', u'grabstein', u'auf', u'dem', u'umschlag', u'steht', u'in', u'kinderschrift', u'mom', u'forrest', u'tritt', u'wieder', u'aus', u'dem', u'steinkranz', u'und', u'bleibt', u'stehen']"
1683,6841.56,6845.712,"['vor', 'kurzem', 'um', 'uhr', 'wurden', 'als', 'pr\xe4sident', 'reagan', 'das', 'geb\xe4ude']"
1684,6847.64,6851.474,"['von', 'einem', 'unbekannten', 'attent\xe4ter', 'f\xfcnf', 'oder', 'sechs', 'sch\xfcsse', 'abgefeuert']"
1685,6851.56,6853.755,"['er', 'traf', 'den', 'pr\xe4sidenten', 'in', 'die', 'brust']"
1686,6853.84,6855.592,"['ich', 'hob', 'die', 'post', 'auf']"
1687,6855.68,6860.117,"['eines', 'tages', 'aus', 'heiterem', 'himmel', 'bekam', 'ich', 'einen', 'brief', 'von', 'jenny']"
1688,6860.2,6863.875,"['in', 'dem', 'sie', 'fragte', 'ob', 'ich', 'sie', 'in', 'savannah', 'besuchen', 'wolle']"
1689,6863.96,6865.951,"['und', 'deshalb', 'bin', 'ich', 'hier']"
1690,6867.24,6869.231,"['sie', 'sah', 'mich', 'im', 'fernsehen', 'beim', 'laufen']"
1691,6869.32,6873.552,"['ich', 'soll', 'den', 'bus', 'nummer', 'neun', 'nehmen', 'an', 'der', 'richmond', 'street', 'aussteigen']"
1692,6873.64,6880.239,"['und', 'einen', 'block', 'nach', 'links', 'zu', 'henry', 'street', 'wohnung', 'gehen']"
1693,6880.32,6883.676,"['na', 'da', 'brauchen', 'sie', 'keinen', 'bus']"
1694,6883.76,6888.595,"['henry', 'street', 'ist', 'nur', 'f\xfcnf', 'oder', 'sechs', 'blocks', 'in', 'diese', 'richtung']"
1695,6889.52,6892.353,"['da', 'runter', 'da', 'runter']"
1696,6894.12,6896.475,"['war', 'nett', 'mit', 'ihnen', 'zu', 'reden']"
1697,6898.68,6900.989,"['ich', 'hoffe', 'es', 'klappt', 'bei', 'ihnen', 'alles']"
1698,6911.96,6916.476,"['wie', 'gehts', 'dir', 'komm', 'rein', 'ich', 'bekam', 'deinen', 'brief']"
1699,6916.56,6922.317,"['das', 'fragte', 'ich', 'mich', 'schon', 'ist', 'das', 'dein', 'haus']"
1700,6919.6,6929.1,"[u'mit', u'gesenktem', u'kopf', u'entfernt', u'sich', u'forrest', u'von', u'dem', u'grab', u'unter', u'der', u'ausladenden', u'eiche', u'die', u'auf', u'einer', u'wiese', u'steht', u'in', u'der', u'naehe', u'leuchtet', u'die', u'tiefstehende', u'sonne', u'in', u'warmem', u'orange', u'durch', u'eine', u'baumkrone']"
1701,6922.4,6925.358,"['ja', 'es', 'ist', 'nicht', 'aufger\xe4umt', 'ich', 'komme', 'gerade', 'von', 'der', 'arbeit']"
1702,6925.44,6929.115,"['ist', 'h\xfcbsch', 'du', 'hast', 'ne', 'klimaanlage']"
1703,6934.3,6936.4,"[u'hinter', u'forrest', u'fliegt', u'ein', u'vogelschwarm', u'vorbei']"
1704,6935.0,6938.231,"['danke', 'ich', 'hab', 'ein', 'paar', 'gegessen']"
1705,6940.2,6946.07,"['ich', 'habe', 'deine', 'zeitungsausschnitte', 'gesammelt', 'hier', 'bitte']"
1706,6940.4,6941.6,"[u'forrest', u'sieht', u'ihm', u'nach']"
1707,6945.3,6947.8,"[u'an', u'der', u'strasse', u'sitzen', u'vater', u'und', u'sohn', u'auf', u'einem', u'baumstumpf']"
1708,6947.84,6949.751,"['und', 'das', 'hier', 'l\xe4ufst', 'du']"
1709,6949.84,6951.956,"['ich', 'war', 'forrest', 'gumps', 'heimliche', 'geliebte']"
1710,6950.0,6952.4,"[u's', u'er', u'zieht', u'das', u'curious', u'georgebuch', u'aus', u'der', u'schultasche']"
1711,6952.04,6956.591,"['ich', 'lief', 'sehr', 'lange', 'es', 'war', 'sehr', 'lange']"
1712,6958.96,6960.996,"['und', 'da']"
1713,6963.7,6967.0,"[u's', u'forrest', u'blaettert', u'darin', u'die', u'grauweisse', u'feder', u'faellt', u'unbemerkt', u'raus']"
1714,6966.64,6970.11,"['h\xf6r', 'mal', 'forrest', 'ich', 'wei\xdf', 'nicht', 'wie', 'ichs', 'sagen', 'soll']"
1715,6969.7,6971.3,"[u's', u'er', u'steckt', u'das', u'buch', u'zurueck', u'in', u'die', u'tasche']"
1716,6972.36,6977.798,"['ich', 'will', 'mich', 'nur', 'entschuldigen', 'f\xfcr', 'alles', 'was', 'ich', 'dir', 'je', 'angetan', 'habe']"
1717,6972.9,6976.7,"[u'mit', u'der', u'tasche', u'ueber', u'der', u'schulter', u'und', u'einer', u'fruehstueckstuete', u'geht', u'forrest', u'junior', u'zur', u'bustuer']"
1718,6977.88,6981.714,"['weil', 'ich', 'so', 'lange', 'so', 'kaputt', 'war', 'und']"
1719,6985.16,6987.879,"['hi', 'hey', 'du']"
1720,6987.96,6990.918,"['das', 'ist', 'ein', 'freund', 'aus', 'alabama', 'guten', 'tag']"
1721,6991.08,6994.39,"['n\xe4chste', 'woche', '\xe4ndert', 'sich', 'meine', 'schicht', 'da', 'kann', 'ich']"
1722,6992.3,6994.9,"[u'der', u'junge', u'sieht', u'zur', u'busfahrerin', u'hoch', u'die', u'kaugummi', u'kaut']"
1723,6994.48,6996.675,"['ok', 'ich', 'muss', 'los', 'parke', 'in', 'zweiter', 'reihe']"
1724,6996.76,6998.557,"['ok', 'danke']"
1725,7000.24,7003.949,"['das', 'ist', 'mein', 'guter', 'freund', 'mr', 'gump', 'kannst', 'du', 'hallo', 'zu', 'ihm', 'sagen']"
1726,7003.2,7006.1,"[u'sie', u'lacht', u'ihn', u'an', u'der', u'kleine', u'winkt', u'seinem', u'vater', u'und', u'steigt', u'ein']"
1727,7004.04,7006.395,"['hallo', 'mr', 'gump', 'hallo']"
1728,7006.48,7010.359,"['kann', 'ich', 'jetzt', 'fernsehen', 'ja', 'machs', 'nicht', 'zu', 'laut']"
1729,7012.48,7015.552,"['du', 'bist', 'eine', 'mama', 'jenny', 'ich', 'bin', 'eine', 'mama']"
1730,7017.2,7018.6,"[u'forrest', u'sieht', u'dem', u'bus', u'nach']"
1731,7018.76,7022.435,"['sein', 'name', 'ist', 'forrest', 'wie', 'ich']"
1732,7023.7,7027.0,"[u'er', u'setzt', u'sich', u'wieder', u'auf', u'den', u'baumstumpf', u'und', u'schaut', u'melancholisch', u'vor', u'sich', u'hin']"
1733,7024.64,7029.316,"['er', 'hei\xdft', 'nach', 'seinem', 'daddy', 'sein', 'daddy', 'hei\xdft', 'auch', 'forrest']"
1734,7030.2,7034.2,"[u'forrests', u'haende', u'ruhen', u'auf', u'seinen', u'knien']"
1735,7030.88,7033.235,"['du', 'bist', 'sein', 'daddy', 'forrest']"
1736,7034.1,7038.0,"[u'zwischen', u'seinen', u'fuessen', u'liegt', u'die', u'feder', u'im', u'gras', u'ein', u'windstoss', u'wirbelt', u'sie', u'hoch']"
